SAWTOOTH FLYING SERVICE INC,2MDA,Idaho,NM11 - Boise (BOI ),844-373-9922,witness@ntsb.gov,Yes,Sent 2026-05-16 | id:549592d2-e1be-47fb-a58b-12cb54d6c962,http://www.kathrynsreport.com/2021_08_30_archive.html,web
SP Air Corporation,SQPA,Idaho,NM11 - Boise (BOI ),817-379-6957,,No,,https://www.cleeandassociates.com/sp-air,web
"Silverhawk Aviation Academy, LLC",SILA,Idaho,NM11 - Boise (BOI ),,jobs@jsfirm.com,Yes,Sent 2026-05-16 | id:96f3276d-0083-4624-97a8-18e89edaf3a2,https://www.jsfirm.com/Management/Aircraft+Maintenance+Manager/Van+Nuys-California/jobID_1287303,web
"Spence, Joseph H.",SHCA,Idaho,NM11 - Boise (BOI ),1335765552,support@ussearch.com,Yes,Sent 2026-05-16 | id:08a3a741-3232-4085-9d8f-157da5663c46,https://www.ussearch.com/people-search/george-spence/,web
Spur Aviation Services LC,V8ZA,Idaho,NM11 - Boise (BOI ),,,No,,,
"TURBO AIR CHARTER, LLC",FZRA,Idaho,NM11 - Boise (BOI ),(727) 240-2408,charter@flyusa.com,Yes,Sent 2026-05-16 | id:34418a2b-77d2-47f2-984e-4f9d95ade3c4,https://flyusa.com/n146sm/,web
"Transportation Systems, Inc.",QTVA,Idaho,NM11 - Boise (BOI ),,,No,,http://sitebook.org/s-business-78921-aeronautical,web
"Western Aircraft, Inc.",WUXA,Idaho,NM11 - Boise (BOI ),(800) 333-3442,,No,,https://www.westair.com/contact/,web
B & F AVIATION INC,2BZA,Indiana,GL11 - Indianapolis (IND),,,No,,https://v-1x.com/operators/b-f-aviation-inc-in,v-1x.com
"Executive Aero Charter Management, LLC",J1AA,Indiana,GL11 - Indianapolis (IND),(315) 670-7274,info@theflyingengineer.com,Yes,Sent 2026-05-16 | id:b5928c96-7433-4864-8204-1ab6924c0155,https://theflyingengineer.com/listing/image-air-charter-llc/,web
FEDAIR LLC,4DXA,Indiana,GL11 - Indianapolis (IND),631-676-7488,,No,,http://fedaircharter.com/,jetmembership
"First Wing Management, LLC",F27A,Indiana,GL11 - Indianapolis (IND),251-867-9997,monroevilleaviation@yahoo.com,Yes,Sent 2026-05-16 | id:c960091f-26ae-4812-be00-ba8ac4eae5d3,https://www.titanfuels.aero/locations/,web
Great River Aviation LLC,UZCA,Indiana,GL11 - Indianapolis (IND),251-867-9997,monroevilleaviation@yahoo.com,Yes,Sent 2026-05-16 | id:f04531e6-095a-46ad-8f2b-9c24616bb0d7,https://www.titanfuels.aero/locations/,web
"MILLER AVIATION, LLC",MLJA,Indiana,GL11 - Indianapolis (IND),(260) 726-4901,,No,,https://www.chamberofcommerce.com/united-states/indiana/portland/air-taxi/2748646-miller-aviation,web
SWEET AVIATION LLC,4SWA,Indiana,GL11 - Indianapolis (IND),631-676-7488,,No,,,jetmembership
"Solutions Air Charter, LLC",11SA,Indiana,GL11 - Indianapolis (IND),(317) 769-2538,,No,,https://www.buzzfile.com/business/Solutions-Air-317-769-2538,web
TOM WOOD AVIATION INC,1TWA,Indiana,GL11 - Indianapolis (IND),(888) 587-9146,,No,,https://rocketreach.co/tom-wood-aviation-inc-profile_b6911f2ac91e338c,web
"Air Exec, Inc.",CSSA,Iowa,CE01 - Des Moines (DSM),,,No,,,
"AirFlair, Inc",CQXA,Iowa,CE01 - Des Moines (DSM),631-676-7488,,No,,http://www.airflairinc.com/,jetmembership
CLASSIC AVIATION INC,Z5VA,Iowa,CE01 - Des Moines (DSM),,,No,,,
"Carroll Aviation, Inc.",S6AA,Iowa,CE01 - Des Moines (DSM),712-792-4980,,No,,http://www.carrollaviation.com/,web
"Carver Aero, LLC",XRRA,Iowa,CE01 - Des Moines (DSM),631-676-7488,,No,,http://carveraero.com/,jetmembership
"Charles City Aeronautics, Inc.",CQVA,Iowa,CE01 - Des Moines (DSM),(641) 424-9366,info@northiowaair.com,Yes,Sent 2026-05-16 | id:0b177069-73e0-489d-b63e-c1a30607f631,https://northiowaair.com/charles-city-charles-city-aeronautics/,web
Flight Program Operations,RU3A,Iowa,CE01 - Des Moines (DSM),,,No,,https://www.charterhub.com/listing/for-charter/163525833/hawker-400xp-jet-aircraft,web
"Haps Air Service, Inc.",CRJA,Iowa,CE01 - Des Moines (DSM),515-232-4310,info@hapsair.com,Yes,Sent 2026-05-16 | id:6410dea8-3530-41bb-b30e-9e7b439432e6,https://hapsair.com/contact/,web
IOWA COPTERS LLC,1ICA,Iowa,CE01 - Des Moines (DSM),800-474-1339,,No,,https://www.robbrobb.com/gary-c-robb,web
JET THERE LLC,1KJA,Iowa,CE01 - Des Moines (DSM),319.481.2359,charter@flyjetthere.com,Yes,Sent 2026-05-16 | id:3fcfdd7e-bf54-43e3-b23a-34901353eb96,https://www.flyjetthere.com/contato-1,web
"Midland Aircraft Sales and Services, Inc.",IYMA,Iowa,CE01 - Des Moines (DSM),641-752-0012,,No,,https://www.chamberofcommerce.com/business-directory/iowa/marshalltown/aircraft-rental-service/2014937243-midland-aircraft-sales-services,web
"Midwest Flying Service, Inc.",UQMA,Iowa,CE01 - Des Moines (DSM),,,No,,https://v-1x.com/operators/midwest-flying-service-inc-ia,v-1x.com
"Mobile Crane Services, Inc.",CYVA,Iowa,CE01 - Des Moines (DSM),(641) 683-1818,john@mobilecraneservices.com,Yes,Sent 2026-05-16 | id:2201add4-9461-434a-99eb-5d06c2997352,https://www.allbiz.com/business/mobile-crane-services-inc-641-683-1818,web
P and N Corp,PNOA,Iowa,CE01 - Des Moines (DSM),,,No,,https://fly-iowa.com/,web
Storm Flying Service Inc,CYQA,Iowa,CE01 - Des Moines (DSM),251-867-9997,monroevilleaviation@yahoo.com,Yes,Sent 2026-05-16 | id:0bf432d3-a949-4acc-8eda-329b458849d5,https://www.titanfuels.aero/locations/,web
WEISER AVIATION,1WSA,Iowa,CE01 - Des Moines (DSM),515-250-9441,dweiseria@yahoo.com,Yes,Sent 2026-05-16 | id:cf016399-33d0-4322-9e6a-77e2964a3ac6,https://weiseraviation.com/,web
Air MD L.L.C.,YEWA,Kansas,CE07 - Wichita (ICT),520-287-9120,info@tiffinaviation.com,Yes,Sent 2026-05-16 | id:38aecbf3-178d-4c15-aa1d-9b677fd24081,https://www.faaflightschools.com/air-tours/,web
"Clemens Aviation, LLC",7OKA,Kansas,CE07 - Wichita (ICT),316-636-9700,,No,,https://www.clemensaviation.com/contact-us/,web
Crotts Aircraft Service Inc,CXUA,Kansas,CE07 - Wichita (ICT),631-676-7488,,No,,,jetmembership
"Dawnwolf Technologies, Inc.",7DTA,Kansas,CE07 - Wichita (ICT),(316) 461-8360,,No,,https://v-1x.com/operators/dawnwolf-technologies-inc-ks-2,v-1x.com
"EagleMed, LLC",7EMA,Kansas,CE07 - Wichita (ICT),1531907548,,No,,https://www.zabasearch.com/people/james+jenkins/,web
"Executive Flight Services, LLC",E07A,Kansas,CE07 - Wichita (ICT),,jobs@jsfirm.com,Yes,Sent 2026-05-16 | id:17b34997-6902-459b-b15c-42fa6091eeee,https://www.jsfirm.com/Pilot-Fixed+Wing/Part+135+Charter+Pilot/Olathe-Kansas/jobID_776856,web
"Hetrick Air Services, Inc.",VKDA,Kansas,CE07 - Wichita (ICT),(540) 432-4118,admiss@emu.edu,Yes,Sent 2026-05-16 | id:9898ac6c-0f4d-4a52-8a97-4774af8c1cc9,https://alumnius.net/eastern_mennonite_un-9573,web
Lee Aero LLC,YLIA,Kansas,CE07 - Wichita (ICT),(315) 670-7274,info@theflyingengineer.com,Yes,Sent 2026-05-16 | id:a15ca4d5-7557-4f94-a6b6-2bb3d9223da8,https://theflyingengineer.com/listing/lyddon-aero-center/,web
Lyddon Aero Center Inc,LQYA,Kansas,CE07 - Wichita (ICT),631-676-7488,,No,,http://www.lyddonaerocenter.com,jetmembership
Schreib-Air Inc,S31A,Kansas,CE07 - Wichita (ICT),,,No,,,
Textron Aviation Inc.,CNQA,Kansas,CE07 - Wichita (ICT),(316) 831-2000,,No,,https://www.allbiz.com/business/textron-aviation-inc_6m-316-831-2000,web
"Wells Aircraft, Inc",NT2A,Kansas,CE07 - Wichita (ICT),(620) 663-1546,,No,,https://wellsac.com/pages/contact,web
"Central American Airways Flying Service, Inc.",AZWA,Kentucky,CE17 - Louisville (LOU),631-676-7488,,No,,https://www.centralamericanairways.com/,jetmembership
"Crew Aviation, LLC",XH7A,Kentucky,CE17 - Louisville (LOU),631-676-7488,,No,,http://www.crewaviation.com,jetmembership
"Don Davis Aviation, Inc.",FGBA,Kentucky,CE17 - Louisville (LOU),270-826-6000,CustomerService@DonDavisAviation.com,Yes,Sent 2026-05-16 | id:4537e9b8-3fa6-4a82-b120-823a159c2306,https://dondavisaviation.com/,web
"FliteAccess, LLC.",7LCA,Kentucky,CE17 - Louisville (LOU),,,No,,https://www.aircharterguide.com/operator_info/fliteaccess+llc/98199/louisville/67805,web
Kentucky Airmotive Inc.,KKIA,Kentucky,CE17 - Louisville (LOU),(859) 498-1000,,No,,https://www.kyairmotive.net/,web
"MidAmericaJet, Inc.",FGQA,Kentucky,CE17 - Louisville (LOU),631-676-7488,,No,,http://www.midamericajet.com/,jetmembership
"NexGen Aviation, LLC",3NXA,Kentucky,CE17 - Louisville (LOU),,,No,,,
PrivateFlite Aviation LLC,3PVA,Kentucky,CE17 - Louisville (LOU),,,No,,https://acejet.com/operators/privateflite-aviation-llc/,web
"Red River Ranch, LLC",6RRA,Kentucky,CE17 - Louisville (LOU),(606) 663-9625,,No,,"https://www.buzzfile.com/business/Red-River-Ranch,-LLC-606-663-9625",web
ACADIAN WEST AIR CHARTERS INC,1N1A,Louisiana,SW03 - Baton Rouge (BTR),(337) 291-3333,,No,,https://acadianairmed.com/acadian-air-med-marks-35th-anniversary-2/,web
"AIR MED SERVICES, LLC",XMEA,Louisiana,SW03 - Baton Rouge (BTR),(337) 291-3333,,No,,https://acadianairmed.com/acadian-air-med-partnership-with-bristow-u-s-llc/,web
AIRONE HELICOPTERS LLC,6R1A,Louisiana,SW03 - Baton Rouge (BTR),225-301-3443,jeremy@aironehelicopters.com,Yes,Sent 2026-05-16 | id:d7911e87-5190-4360-a503-f9c043e50f02,https://www.aironehelicopters.com/,web
AVIATION SPECIALISTS INC,6VIA,Louisiana,SW03 - Baton Rouge (BTR),225-647-4568,,No,,https://www.chamberofcommerce.com/business-directory/louisiana/gonzales/flight-school/30466229-aviation-specialists-inc,web
"Air Reldan, Inc.",HEBA,Louisiana,SW03 - Baton Rouge (BTR),631-676-7488,,No,,http://www.airreldan.com/,jetmembership
"BTR Air Charter & Management, Inc.",GOWA,Louisiana,SW03 - Baton Rouge (BTR),(800) 326-4427,dispatch@btraircharter.com,Yes,Sent 2026-05-16 | id:f281d816-c0f9-4505-a23e-c31bef0f5180,https://www.btraircharter.com/,web
"BUTLER AVIATION, INC",YBBA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,,
Bristow U.S. LLC,ALGA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,https://part135directory.com/operators/bristow-us-llc-alga,web
CAJUN AIR LLC,6JNA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,,
"CHEM-AIR, LLC",GOXA,Louisiana,SW03 - Baton Rouge (BTR),(318)-424-8395,info@chem-air.com,Yes,Sent 2026-05-16 | id:e1222564-fb4c-45cd-a9a4-ddb07fdb16a5,https://chem-air.com/helicopter-charter/,web
"Era Helicopters, LLC",U0GA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,https://part135directory.com/operators/era-helicopters-llc-u0ga,web
"FLIGHTLINE FIRST, LLC",3FFA,Louisiana,SW03 - Baton Rouge (BTR),631-676-7488,,No,,,jetmembership
GULF COAST AVIATION CHARTER LLC,U3XA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,https://www.bizapedia.com/la/gulf-coast-aviation-charter-llc.html,web
JAZZ AVIATION LLC,3JZA,Louisiana,SW03 - Baton Rouge (BTR),504 241 4507,charter@jazzaviation.com,Yes,Sent 2026-05-16 | id:6b2979d5-0577-4d01-9931-073ad020dbea,https://www.jazzaviation.com/contact.html,web
JPS AVIATION LLC,3MIA,Louisiana,SW03 - Baton Rouge (BTR),631-676-7488,,No,,http://www.jpsaviation.com/,jetmembership
"MAYEUX'S FLYING SERVICE, LLC",KEVA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,https://www.bizapedia.com/la/mayeuxs-flying-service-llc.html,web
"METRO AVIATION, INC",HDNA,Louisiana,SW03 - Baton Rouge (BTR),,jobs@jsfirm.com,Yes,Sent 2026-05-16 | id:020b7186-82d3-4aea-8b80-d6807db94312,https://www.jsfirm.com/Dispatcher/Flight+Dispatcher/Saint+George-Utah/jobID_1183105,web
PANTHER HELICOPTERS INC,PBVA,Louisiana,SW03 - Baton Rouge (BTR),(504) 394-5803,pcopters@bellsouth.net,Yes,Sent 2026-05-16 | id:bbd11db8-85a3-4490-8bd5-e99a844fd251,https://www.pantherhelicopters.com/contact-us,web
"PHI Aviation, LLC",HEEA,Louisiana,SW03 - Baton Rouge (BTR),,jobs@jsfirm.com,Yes,Sent 2026-05-16 | id:239abf56-3794-4530-a246-b2930b10b868,https://www.jsfirm.com/Dispatcher/Aircraft+Dispatcher/Saint+George-Utah/jobID_1285879,web
"ROTORCRAFT LEASING COMPANY, L.L.C.",YTRA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,https://www.neworleanswebsites.com/cat/rc/av/av.html,web
"Ruston Aviation, Inc.",UGIA,Louisiana,SW03 - Baton Rouge (BTR),1845080465,support@ussearch.com,Yes,Sent 2026-05-16 | id:91c49978-9280-46ad-9b2b-321731b74ef9,https://www.ussearch.com/people-search/brandon-gray/,web
SOUTHERN HELICOPTERS INC,HDCA,Louisiana,SW03 - Baton Rouge (BTR),225-642-0075,,No,,https://southernhelicopters.com/about/,web
"SOUTHERN SEAPLANE, INC.",SSCA,Louisiana,SW03 - Baton Rouge (BTR),(504) 394-5633,,No,,https://www.explorelouisiana.com/swamps/southern-seaplane-inc,web
T AND M AVIATION INC,W7OA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,https://v-1x.com/operators/t-and-m-aviation-inc-la,v-1x.com
"Tubreaux Aviation Services, LLC",11FA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,https://www.aircraftone.com/aircraft/registrations/louisiana.asp?spg=339,web
ZEPP AIR INC,Z6ZA,Louisiana,SW03 - Baton Rouge (BTR),,,No,,https://www.bizapedia.com/la/zepp-air-inc.html,web
ACADIAN SEAPLANES LLC,6KDA,Maine,EA65 - Portland (PWM),,,No,,https://www.aircharterguide.com/Operator_Info/ACADIAN+SEAPLANES+LLC/98325/FORT+LAUDERDALE/67960,web
"AIR NEW ENGLAND, LLC.",5NEA,Maine,EA65 - Portland (PWM),(954) 247-8222,,No,,https://www.allbiz.com/business/air-new-england-llc-bar-harbor-air-954-247-8222,web
Air Direct Airways,DIPA,Maine,EA65 - Portland (PWM),,,No,,https://www.aircharterguide.com/operator_info/air+direct+airways/1157/nashua/1251,web
CARRIER AIRWAYS LLC,6CIA,Maine,EA65 - Portland (PWM),,,No,,https://v-1x.com/operators/carrier-airways-llc-nh,v-1x.com
CURRIERS FLYING SERVICE INC,FTTA,Maine,EA65 - Portland (PWM),202-783-9000,,No,,https://nbaa.org/membership/member-profiles/,web
"Cobalt Air, LLC",6CBA,Maine,EA65 - Portland (PWM),877.745.2887,,No,,https://www.cobaltair.com/home/servicearea,web
DAE AVIATION ENTERPRISES CORP,E46A,Maine,EA65 - Portland (PWM),(778) 213 8543,tamar.jorssen@avitrader.com,Yes,Sent 2026-05-16 | id:327b3f8b-302d-4ab9-9e5f-792e73b27dd5,https://avitrader.com/2021/04/14/dae-signs-48-lease-transactions-in-first-quarter-of-2021/,web
"Delta Jet, Ltd.",FUUA,Maine,EA65 - Portland (PWM),(315) 670-7274,info@theflyingengineer.com,Yes,Sent 2026-05-16 | id:9906196d-4767-4110-8236-b37136fbb67f,https://theflyingengineer.com/listing/alpha-jet-charter/,web
FLETCHER MOUNTAIN AVIATION LLC,6FMA,Maine,EA65 - Portland (PWM),,,No,,https://aviapages.com/company/fletcher-mountain-aviation-llc/,web
JACKS AIR SERVICE INC,FSNA,Maine,EA65 - Portland (PWM),(850) 837-6135,,No,,https://veteransairlift.org/flight-records/,web
JAMES W. STRANG,NXYA,Maine,EA65 - Portland (PWM),,,No,,https://v-1x.com/operators/james-w-strang-me,v-1x.com
JOE BRIGHAM INC,FTYA,Maine,EA65 - Portland (PWM),,,No,,,
"Jet Airways, Inc.",JKXA,Maine,EA65 - Portland (PWM),,,No,,https://www.aviasales.ge/airlines/jet-airways-inc-qj,web
LIBBY PINNACLE AIR,6LPA,Maine,EA65 - Portland (PWM),1221085446,,No,,https://www.zabasearch.com/people/george+nelson/,web
MAINE AVIATION AIRCRAFT CHARTER LLC,FSEA,Maine,EA65 - Portland (PWM),,GDPR@JetSmarter.com,Yes,Sent 2026-05-16 | id:1ac1ec0c-06dc-4cc3-9c74-219a243f4737,https://docs.flyxo.com/jetsmarter-legal/general/charter-terms.html,web
MAINE HELICOPTERS INC,ZIFA,Maine,EA65 - Portland (PWM),,,No,,,
MAINE INSTRUMENT FLIGHT,BFYA,Maine,EA65 - Portland (PWM),631-676-7488,,No,,http://www.maineinstrumentflight.com,jetmembership
NEW ENGLAND AIR TRANSPORT INC,N47A,Maine,EA65 - Portland (PWM),,,No,,,
NEW ENGLAND LIFE FLIGHT INC,6BMA,Maine,EA65 - Portland (PWM),,,No,,,
OIA AIR CORP,OIBA,Maine,EA65 - Portland (PWM),,,No,,,
SILVER RANCH AIRPARK INC,FTDA,Maine,EA65 - Portland (PWM),603.532.8870,,No,,https://silverranchairpark.com/,web
"Seacoast Helicopters, LLC",6S4A,Maine,EA65 - Portland (PWM),,,No,,,
"Sharkey's Helicopters, Inc.",FSPA,Maine,EA65 - Portland (PWM),(603) 298-8728,roger@sharkeys.com,Yes,Sent 2026-05-16 | id:b7c41c16-3780-4a4f-b22d-768fbad9cab9,https://www.allbiz.com/business/sharkeys-helicopters-inc-603-298-8728,web
THE BRADFORD CAMPS CORPORATION,8BCA,Maine,EA65 - Portland (PWM),,,No,,https://jettly.com/private_jet_operator/the-bradford-camps-corporation,web
"Waters Aero-Marine, Inc.",O59A,Maine,EA65 - Portland (PWM),,,No,,https://www.bizapedia.com/me/waters-aero-marine-inc.html,web
"Wiggins Airways, Inc.",AXSA,Maine,EA65 - Portland (PWM),407-648-7200,,No,,https://www.aviationpros.com/airport-business/fbos-tenants/company/10712749/signature-flight-support,web
AERO QUEST LLC,4U8A,Mississippi,SW31 - Jackson (JAN),1381425936,,No,,https://www.zabasearch.com/people/m-walker/,web
CHEVRON USA PRODUCTION COMPANY,AC2A,Mississippi,SW31 - Jackson (JAN),(270) 249-3752,,No,,https://www.zabasearch.com/people/kenneth+roberts/,web
DRAKE'S LANDING INC,3D1A,Mississippi,SW31 - Jackson (JAN),,,No,,https://www.bizapedia.com/la/drakes-landing-inc.html,web
"JACKSON AIR CHARTER, INC",JC9A,Mississippi,SW31 - Jackson (JAN),,,No,,https://jettly.com/private_jet_operator/jackson-air-charter-inc,web
MERCURY AVIATION INC,M2QA,Mississippi,SW31 - Jackson (JAN),(205) 703-9737,info@southernskyaviation.com,Yes,Sent 2026-05-16 | id:78cd55a3-8977-448a-9fbb-ae34886fe7b9,https://southernskyaviation.com/about-us/,web
"Mississippi Air Express, LLC",4MCA,Mississippi,SW31 - Jackson (JAN),631-676-7488,,No,,,jetmembership
"NICHOLAS SERVICES, LLC",4NSA,Mississippi,SW31 - Jackson (JAN),631-676-7488,,No,,http://www.nicholasair.com/,jetmembership
TENAX AIR SERVICES LLC,7NXA,Mississippi,SW31 - Jackson (JAN),877-532-2376,info@jdasolutions.aero,Yes,Sent 2026-05-16 | id:d707bf32-4c40-4cac-97f6-18ff8e84eb96,https://jdasolutions.aero/clients/,web
"ATD Flight Systems, LLC",Z1YA,Missouri,CE05 - Kansas City (MCI),816.221.8455,dispatch@atdflightsystems.com,Yes,Sent 2026-05-16 | id:e91ce7d2-4583-487d-819f-83d297752944,https://atdflightsystems.com/contact-us/,web
AXIOM AVIATION GROUP LLC,6XMA,Missouri,CE05 - Kansas City (MCI),631-676-7488,,No,,http://www.axiomaviationgroup.com/,jetmembership
Aero Charter Inc.,DGCA,Missouri,CE03 - St. Louis (STL),631-676-7488,,No,,http://www.aerocharter.com,jetmembership
"Air Associates Charter, Inc.",ZE5A,Missouri,CE05 - Kansas City (MCI),,,No,,,
"Air Evac EMS, Inc.",EVCA,Missouri,CE03 - St. Louis (STL),,,No,,,
"Air Ozark, LLC",QZ0A,Missouri,CE05 - Kansas City (MCI),251-867-9997,monroevilleaviation@yahoo.com,Yes,Sent 2026-05-16 | id:aa7e40ea-1bac-40f6-ac78-99b3cd5ca4de,https://www.titanfuels.aero/locations/,web
American Air Charter Inc.,UUKA,Missouri,CE03 - St. Louis (STL),631-676-7488,,No,,,jetmembership
"Aviation Enterprises, Inc.",VE6A,Missouri,CE05 - Kansas City (MCI),4178314261,,No,,https://www.sicbase.com/state-mo/aviation-enterprises-inc_i45T.html,web
"Baron Aviation Services, Inc.",DEMA,Missouri,CE03 - St. Louis (STL),,,No,,https://part135directory.com/operators/baron-aviation-services-inc-dema,web
"Burgess Aircraft Management, LLC",5BMA,Missouri,CE05 - Kansas City (MCI),,,No,,"https://www.aircharterguide.com/operator_info/burgess+aircraft+management,+llc/97058/springfield/66431",web
"Central Air Southwest, Inc.",ZJWA,Missouri,CE05 - Kansas City (MCI),816-472-7711,service@indiacatalog.com,Yes,Sent 2026-05-16 | id:c62e8b9d-9f84-4d49-b046-1c726084664c,http://www.indiacatalog.com/gwd/detail.php?id=1146,web
Corporate Aircraft Management Inc.,UVCA,Missouri,CE03 - St. Louis (STL),636.532.1918,,No,,http://cami.aero/,web
"D H Helicopter, Inc.",DEJA,Missouri,CE03 - St. Louis (STL),,,No,,,
"D and D Aviation, Inc.",DOZA,Missouri,CE05 - Kansas City (MCI),,,No,,https://onespotter.com/aircraft/fid/563225/N96943,web
"Davis Aviation, Inc.",D03A,Missouri,CE05 - Kansas City (MCI),,,No,,https://v-1x.com/operators/davis-aviation-inc-mo,v-1x.com
FLIGHT LEVEL SERVICES LLC,FL1A,Missouri,CE05 - Kansas City (MCI),631-676-7488,,No,,,jetmembership
GATEWAY AVIATION MANAGEMENT INC,3G3A,Missouri,CE03 - St. Louis (STL),,,No,,https://www.gatewayaviationmanagement.com/,web
"Heartland Helicopters, LLC",8HNA,Missouri,CE05 - Kansas City (MCI),,,No,,https://www.bizapedia.com/mo/heartland-helicopters-llc.html,web
Helicopters Inc.,DDZA,Missouri,CE03 - St. Louis (STL),(530) 527-5059,,No,,https://www.pjhelicopters.com/pj-air-charter/,web
Inflight Corporation,I0LA,Missouri,CE03 - St. Louis (STL),,,No,,,
"Kansas City Aviation Center, Inc.",AMYA,Missouri,CE05 - Kansas City (MCI),,,No,,https://acejet.com/operators/kansas-city-aviation-center-inc/,web
"Lake Ozark Helicopters, Inc.",1OHA,Missouri,CE05 - Kansas City (MCI),(573) 302-0022,,No,,https://lakeoftheozarks.guide/attractions/lake-ozark-helicopters-inc-4222,web
Multi-Aero Inc.,MUIA,Missouri,CE03 - St. Louis (STL),(800) 795-7192,darlene@airchoiceone.com,Yes,Sent 2026-05-16 | id:01456995-fa93-4bf5-8519-e5c869f896aa,https://www.allbiz.com/business/multi-aero-inc_2I-800-795-7192,web
R.L.S. Rental Company,AKCA,Missouri,CE05 - Kansas City (MCI),417 623 1331,,No,,https://puremro.com/suppliers/training-education-18/rls-rental-company-2897.html,web
"SpiritJets, LLC.",3SRA,Missouri,CE03 - St. Louis (STL),631-676-7488,,No,,,jetmembership
"Springfield Aircraft Charter and Sales, Inc.",ISPA,Missouri,CE05 - Kansas City (MCI),714-705-4780,sales@aerospacepurchasing.com,Yes,Sent 2026-05-16 | id:9edecaa8-aa43-4a16-9943-072511bce6b6,https://www.aerospacepurchasing.com/fixed-base-operators/springfield-flying-service-inc-3dw-k3dw/,web
St Charles Flying Service Inc.,DFJA,Missouri,CE03 - St. Louis (STL),,,No,,https://v-1x.com/operators/st-charles-flying-service-inc-mo,v-1x.com
A.L.E.R.T. Kalispell Regional Medical Center Inc.,CXVA,Montana,NM05 - Helena (HLN),,,No,,https://app.hellogoodwin.com/operators/CXVA,web
"AV8-ORR-HELICOPTER SERVICES, INC.",8AOA,Montana,NM05 - Helena (HLN),(406) 375-7509,,No,,https://www.av8orrheli.com/,web
"Backcountry Flying Experience, Inc.",EFSA,Montana,NM05 - Helena (HLN),,,No,,https://acejet.com/operators/backcountry-flying-experience-inc/,web
"Billings Flying Service, Inc.",B15A,Montana,NM05 - Helena (HLN),,jobs@jsfirm.com,Yes,Sent 2026-05-16 | id:593f18b4-e0df-41c3-aed3-630d048d0a4c,https://www.jsfirm.com/Line+Services/A+P+Helicopter+Mechanic/Billings-Montana/jobID_1563139,web
Bridger Aerospace,4GIA,Montana,NM05 - Helena (HLN),,jobs@jsfirm.com,Yes,Sent 2026-05-16 | id:bc0bb6ce-dee7-49fb-9507-a1617c39e7d5,https://www.jsfirm.com/Management/Aircraft+Chief+Inspector/South+Burlington-Vermont/jobID_931095,web
"CHOICE AVIATION, LLC",VPEA,Montana,NM05 - Helena (HLN),(406) 363-6471,,No,,https://www.govcb.com/government-vendors/profile-SAM00000000001211847-choice-aviation-llc-Hamilton-MT.htm,web
Carisch Helicopters Inc,YIKA,Montana,NM05 - Helena (HLN),850-830-7467,,No,,https://www.chamberofcommerce.com/business-directory/montana/big-sky/transportation-service/2016644065-carisch-helicopters-inc,web
Central Copters Inc,JOLA,Montana,NM05 - Helena (HLN),406-586-9185,info@centralcopters.com,Yes,Sent 2026-05-16 | id:5ff9dc8a-536e-444e-8066-fb8230bf8992,https://centralcopters.com/contact/,web
Corporate Air,HSYA,Montana,NM05 - Helena (HLN),631-676-7488,,No,,,jetmembership
Exec Air Montana Inc.,EFUA,Montana,NM05 - Helena (HLN),,jobs@jsfirm.com,Yes,Sent 2026-05-16 | id:05198d2c-fc73-4cd2-86fe-f5762ff5c01c,https://www.jsfirm.com/Maintenance/A+P+Mechanic+-+Single+and+Twin+Piston+Engine+Aircraft/Helena-Montana/jobID_738494,web
Galt Ranch Aviation LLC,G04A,Montana,NM05 - Helena (HLN),,,No,,,
Glacier Aviation Services Inc,GV5A,Montana,NM05 - Helena (HLN),631-676-7488,,No,,,jetmembership
"HELICOPTER SOLUTIONS MT, INC",14SA,Montana,NM05 - Helena (HLN),,,No,,https://www.bizapedia.com/mt/helicopter-solutions-mt-inc.html,web
"Hanson, Shirley A",P18A,Montana,NM05 - Helena (HLN),(520) 723-0161,,No,,https://ufind.name/Shirley+Hanson,web
"Hogan, William T",H0NA,Montana,NM05 - Helena (HLN),1167918779,support@ussearch.com,Yes,Sent 2026-05-16 | id:3a0242fe-4502-4d27-94ba-0f55741d0f58,https://www.ussearch.com/people-search/william-hogan/connecticut/,web
"Holman Enterprises, INC.",5GJA,Montana,NM05 - Helena (HLN),,,No,,,
"Homestead Helicopters, Inc.",H1OA,Montana,NM05 - Helena (HLN),,,No,,https://homesteadhelicopters.com/,web
Leading Edge Aviation Services Inc,LXGA,Montana,NM05 - Helena (HLN),,,No,,,
LonAire Flying Service Inc,L15A,Montana,NM05 - Helena (HLN),(406) 232-1354,,No,,https://governmentbidhub.com/vendors/information/HBJJQVBGBFM5,web
Lynch Flying Service Inc,HSRA,Montana,NM05 - Helena (HLN),,,No,,"https://airportguide.com/fbo/5264/Lynch_Flying_Service,_Inc.",web
